pos;artist_name;playlist_index;artist_uri;album_uri;duration_ms_x;album_name;track_uri;track_name;Unnamed: 0;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;track_href;analysis_url;duration_ms_y;time_signature;chunk_x;genero;chunk_y;Unnamed: 3;loudness_mW
19;Josh Turner;1;spotify:artist:7vCtweS8UVAXTyau2j0rDT;spotify:album:4VRIpRxvAMvewEHzy2GCtc;215080;Deep South;spotify:track:5C6uh95eAL0RBTSGXKQwvk;Hometown Girl;12;0.502;0.792;3;-5.473;0;0.0335;0.304;0.0385;0.143;0.44;155.902;audio_features;5C6uh95eAL0RBTSGXKQwvk;https://api.spotify.com/v1/tracks/5C6uh95eAL0RBTSGXKQwvk;https://api.spotify.com/v1/audio-analysis/5C6uh95eAL0RBTSGXKQwvk;215080;4;6;['contemporary country', 'country', 'country road'];4.0;;0.2835959340356763
20;Midland;1;spotify:artist:1DTZRmlVZBxx2wRQBtx6yi;spotify:album:5p5lKDY6Ag62f8HWfIFzQ0;220800;On The Rocks;spotify:track:1vBpwxsLVwaR4evBIaFmqD;Drinkin' Problem;13;0.622;0.763;9;-6.4;1;0.0263;0.055;8.91e-06;0.313;0.621;102.0;audio_features;1vBpwxsLVwaR4evBIaFmqD;https://api.spotify.com/v1/tracks/1vBpwxsLVwaR4evBIaFmqD;https://api.spotify.com/v1/audio-analysis/1vBpwxsLVwaR4evBIaFmqD;220800;4;6;['classic texas country', 'neo-traditional country'];4.0;;0.2290867652767773
0;Post Malone;1;spotify:artist:246dkjvS1zLTtiykXe5h60;spotify:album:5s0rmjP8XOPhP6HhqOhuyC;207680;Stoney;spotify:track:02opp1cycqiFNDpLd2o1J3;Big Lie;14;0.442;0.684;6;-4.888;0;0.168;0.191;0.0;0.0725;0.218;170.861;audio_features;02opp1cycqiFNDpLd2o1J3;https://api.spotify.com/v1/tracks/02opp1cycqiFNDpLd2o1J3;https://api.spotify.com/v1/audio-analysis/02opp1cycqiFNDpLd2o1J3;207680;4;6;['dfw rap', 'melodic rap', 'pop', 'rap'];4.0;;0.32448901566053656
1;Chance The Rapper;1;spotify:artist:1anyVhU62p31KFi8MEzkbf;spotify:album:71QyofYesSsRMwFOTafnhB;203794;Coloring Book;spotify:track:3ZLyt2ndLFBh148XRYjYYZ;All We Got (feat. Kanye West & Chicago Children's Choir);15;0.531;0.544;0;-8.615;0;0.462;0.308;1.89e-06;0.0835;0.398;131.921;audio_features;3ZLyt2ndLFBh148XRYjYYZ;https://api.spotify.com/v1/tracks/3ZLyt2ndLFBh148XRYjYYZ;https://api.spotify.com/v1/audio-analysis/3ZLyt2ndLFBh148XRYjYYZ;203794;4;6;['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap'];4.0;;0.13756248102753071
2;Jeremih;1;spotify:artist:3KV3p5EY4AvKxOlhGHORLg;spotify:album:7DMyQuDPe8xzjC0UDSDa96;240320;Late Nights: The Album;spotify:track:08zJpaUQVi9FrKv2e32Bah;Planez;16;0.688;0.556;6;-7.738;1;0.264;0.7;1.87e-06;0.108;0.416;129.336;audio_features;08zJpaUQVi9FrKv2e32Bah;https://api.spotify.com/v1/tracks/08zJpaUQVi9FrKv2e32Bah;https://api.spotify.com/v1/audio-analysis/08zJpaUQVi9FrKv2e32Bah;240320;4;6;['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary'];4.0;;0.16834491395670662
3;Lil Wayne;1;spotify:artist:55Aa2cqylxrFIXC767Z865;spotify:album:4rhNBjL39LW5tuZgRShtnx;223173;I Am Not A Human Being II;spotify:track:3Eq7yD58dIXqOgw1j7NFhY;Rich As Fuck;17;0.612;0.593;1;-6.294;1;0.458;0.0395;0.0;0.484;0.883;130.583;audio_features;3Eq7yD58dIXqOgw1j7NFhY;https://api.spotify.com/v1/tracks/3Eq7yD58dIXqOgw1j7NFhY;https://api.spotify.com/v1/audio-analysis/3Eq7yD58dIXqOgw1j7NFhY;223173;4;6;['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap'];4.0;;0.2347469725340597
4;Lupe Fiasco;1;spotify:artist:01QTIT5P1pFP3QnnFSdsJf;spotify:album:1j0apvEvaWbTmlZpKsfr2D;239613;Lasers;spotify:track:4NTWZqvfQTlOMitlVn6tew;The Show Goes On;18;0.591;0.889;7;-3.839;1;0.115;0.0189;0.0;0.155;0.65;143.067;audio_features;4NTWZqvfQTlOMitlVn6tew;https://api.spotify.com/v1/tracks/4NTWZqvfQTlOMitlVn6tew;https://api.spotify.com/v1/audio-analysis/4NTWZqvfQTlOMitlVn6tew;239613;4;6;['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop'];4.0;;0.41314262064275875
5;Desiigner;1;spotify:artist:7pFeBzX627ff0VnN6bxPR4;spotify:album:7zf9kyxc3ZhJv79HrjTRir;239853;Tiimmy Turner;spotify:track:3NJG6vMH1ZsectZkocMEm0;Tiimmy Turner;19;0.603;0.725;6;-3.054;1;0.0393;0.174;0.0;0.0786;0.304;122.803;audio_features;3NJG6vMH1ZsectZkocMEm0;https://api.spotify.com/v1/tracks/3NJG6vMH1ZsectZkocMEm0;https://api.spotify.com/v1/audio-analysis/3NJG6vMH1ZsectZkocMEm0;239853;4;6;['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap'];4.0;;0.494994074396935
6;Wale;1;spotify:artist:67nwj3Y5sZQLl72VNUHEYE;spotify:album:2cXUlVGo1pT3rbEqlDbyL5;204533;Attention Deficit;spotify:track:1jrR0rsFRSWR2CHJLL2TrR;Chillin;20;0.763;0.911;2;-3.036;1;0.207;0.0174;0.0;0.328;0.393;99.019;audio_features;1jrR0rsFRSWR2CHJLL2TrR;https://api.spotify.com/v1/tracks/1jrR0rsFRSWR2CHJLL2TrR;https://api.spotify.com/v1/audio-analysis/1jrR0rsFRSWR2CHJLL2TrR;204533;4;6;['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap'];4.0;;0.497049910576235
7;Migos;1;spotify:artist:6oMuImdp5ZcFhWP0ESe6mG;spotify:album:2AvupjUeMnSffKEV05x222;242407;Culture;spotify:track:7KOlJ92bu51cltsD9KU5I7;T-Shirt;21;0.865;0.687;10;-3.744;0;0.217;0.242;0.0;0.158;0.486;139.023;audio_features;7KOlJ92bu51cltsD9KU5I7;https://api.spotify.com/v1/tracks/7KOlJ92bu51cltsD9KU5I7;https://api.spotify.com/v1/audio-analysis/7KOlJ92bu51cltsD9KU5I7;242407;4;6;['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap'];4.0;;0.4222795013060564
8;Drake;1;spotify:artist:3TVXtAsR1Inumwj472S9r4;spotify:album:1lXY618HWkwYKJWBRYR4MK;236614;More Life;spotify:track:2bjwRfXMk4uRgOD9IBYl9h;Portland;22;0.925;0.443;1;-8.216;1;0.264;0.0172;0.0;0.276;0.35;136.078;audio_features;2bjwRfXMk4uRgOD9IBYl9h;https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h;https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h;236615;4;6;['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'];4.0;;0.150799534180179
9;Big Sean;1;spotify:artist:0c173mlxpT3dSFRgMO8XPh;spotify:album:0XAIjjN5qxViVS0Y5fYkar;210506;I Decided.;spotify:track:0URaKGzNTtzKRtsJN1RkA9;Light;23;0.505;0.611;7;-5.976;0;0.0648;0.826;0.0;0.108;0.176;85.944;audio_features;0URaKGzNTtzKRtsJN1RkA9;https://api.spotify.com/v1/tracks/0URaKGzNTtzKRtsJN1RkA9;https://api.spotify.com/v1/audio-analysis/0URaKGzNTtzKRtsJN1RkA9;210507;4;6;['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap'];4.0;;0.252580605483196
10;Bryson Tiller;1;spotify:artist:2EMAnMvWE2eb56ToJVfCWs;spotify:album:6eZdwrhB97A3EYx9QppGfl;198293;T R A P S O U L;spotify:track:3pXF1nA74528Edde4of9CC;Don't;24;0.765;0.356;11;-5.556;0;0.195;0.223;0.0;0.0963;0.189;96.991;audio_features;3pXF1nA74528Edde4of9CC;https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC;https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC;198293;4;6;['kentucky hip hop', 'r&b', 'rap'];4.0;;0.2782274657675123
11;YG;1;spotify:artist:0A0FS04o6zMoto8OKPsDwY;spotify:album:4F6GGyqtJoF4EOxDgsKzsB;233506;My Krazy Life;spotify:track:1uDjaezEbalGyGnuH80zDK;Who Do You Love?;25;0.676;0.415;9;-9.752;1;0.508;0.0281;0.0;0.0915;0.146;193.206;audio_features;1uDjaezEbalGyGnuH80zDK;https://api.spotify.com/v1/tracks/1uDjaezEbalGyGnuH80zDK;https://api.spotify.com/v1/audio-analysis/1uDjaezEbalGyGnuH80zDK;233507;4;6;[];4.0;;0.1058766033113697
12;Meek Mill;1;spotify:artist:20sxb77xiYeusSH8cVdatc;spotify:album:2O3OKOYCub892PUGprsaQo;161906;Dreams Worth More Than Money;spotify:track:17AS0y6FnHdYImAPUydAJg;Jump Out The Face (feat. Future);26;0.699;0.543;0;-8.879;1;0.138;0.0411;1.26e-06;0.178;0.14;130.064;audio_features;17AS0y6FnHdYImAPUydAJg;https://api.spotify.com/v1/tracks/17AS0y6FnHdYImAPUydAJg;https://api.spotify.com/v1/audio-analysis/17AS0y6FnHdYImAPUydAJg;161907;4;6;['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap'];4.0;;0.1294493875366286
13;Big Sean;1;spotify:artist:0c173mlxpT3dSFRgMO8XPh;spotify:album:19DGkH750PrQMMnKqBAxfY;254120;Finally Famous;spotify:track:70tFuqBcduJv15bEnOPRTh;My Last;27;0.387;0.773;8;-5.685;1;0.17;0.098;0.0;0.209;0.368;78.629;audio_features;70tFuqBcduJv15bEnOPRTh;https://api.spotify.com/v1/tracks/70tFuqBcduJv15bEnOPRTh;https://api.spotify.com/v1/audio-analysis/70tFuqBcduJv15bEnOPRTh;254120;4;6;['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap'];4.0;;0.27008471083246616
14;Timbaland;1;spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ;spotify:album:0oLeI4xFJnOBMbQJH6TgEs;240920;Shock Value II;spotify:track:49GYdiLjYMrUKr7H5YXHto;Say Something (Featuring Drake);28;0.555;0.713;11;-4.549;1;0.0911;0.0845;0.0;0.712;0.725;79.934;audio_features;49GYdiLjYMrUKr7H5YXHto;https://api.spotify.com/v1/tracks/49GYdiLjYMrUKr7H5YXHto;https://api.spotify.com/v1/audio-analysis/49GYdiLjYMrUKr7H5YXHto;240920;4;6;['dance pop', 'pop', 'pop rap'];4.0;;0.35083264685516546
15;ScHoolboy Q;1;spotify:artist:5IcR3N7QB1j6KBL8eImZ8m;spotify:album:7Et3bSTLLqdABO1qCxUplS;278066;Oxymoron;spotify:track:29gsi1zZrZxdStACmTQB0Z;Studio;29;0.709;0.589;8;-7.776;0;0.0433;0.0507;0.0;0.0585;0.58;133.922;audio_features;29gsi1zZrZxdStACmTQB0Z;https://api.spotify.com/v1/tracks/29gsi1zZrZxdStACmTQB0Z;https://api.spotify.com/v1/audio-analysis/29gsi1zZrZxdStACmTQB0Z;278067;3;6;['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'];4.0;;0.1668783511365391
16;blackbear;1;spotify:artist:2cFrymmkijnjDg9SS92EPM;spotify:album:1TkwzY3l4LqAfrQwBAx45Q;184636;Deadroses;spotify:track:3cuW0sgJND4ZkdN1m7m7Gg;Deadroses;30;0.612;0.536;10;-6.537;0;0.157;0.697;0.0;0.131;0.603;132.251;audio_features;3cuW0sgJND4ZkdN1m7m7Gg;https://api.spotify.com/v1/tracks/3cuW0sgJND4ZkdN1m7m7Gg;https://api.spotify.com/v1/audio-analysis/3cuW0sgJND4ZkdN1m7m7Gg;184636;4;6;['pop'];4.0;;0.22197292249542824
17;blackbear;1;spotify:artist:2cFrymmkijnjDg9SS92EPM;spotify:album:30QoUTsSdpQuZunPNFsLnm;208235;digital druglord;spotify:track:1V8c3uV6p7uTsfQof5oRXg;make daddy proud;31;0.818;0.497;4;-7.249;0;0.0502;0.162;0.0;0.0645;0.814;102.042;audio_features;1V8c3uV6p7uTsfQof5oRXg;https://api.spotify.com/v1/tracks/1V8c3uV6p7uTsfQof5oRXg;https://api.spotify.com/v1/audio-analysis/1V8c3uV6p7uTsfQof5oRXg;208235;3;6;['pop'];4.0;;0.18840828656596004
18;J. Cole;1;spotify:artist:6l3HvQ5sa6mXTsMTB19rO5;spotify:album:7viNUmZZ8ztn2UB4XB3jIL;301133;2014 Forest Hills Drive;spotify:track:16qYlQ6koFxYVbiJbGHblz;G.O.M.D.;32;0.89;0.393;4;-10.821;0;0.267;0.331;8.81e-06;0.283;0.304;128.084;audio_features;16qYlQ6koFxYVbiJbGHblz;https://api.spotify.com/v1/tracks/16qYlQ6koFxYVbiJbGHblz;https://api.spotify.com/v1/audio-analysis/16qYlQ6koFxYVbiJbGHblz;301133;4;6;['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap'];4.0;;0.0827751544930572
19;Lil Wayne;1;spotify:artist:55Aa2cqylxrFIXC767Z865;spotify:album:11e5zCxCAmhFTG5nnnZibS;217984;Nothing But Trouble;spotify:track:7rdjfrTBMNt3KaaGvSv3YG;Nothing But Trouble - Instagram Models;33;0.724;0.691;6;-5.665;0;0.0324;0.0172;1.68e-05;0.194;0.236;126.002;audio_features;7rdjfrTBMNt3KaaGvSv3YG;https://api.spotify.com/v1/tracks/7rdjfrTBMNt3KaaGvSv3YG;https://api.spotify.com/v1/audio-analysis/7rdjfrTBMNt3KaaGvSv3YG;217984;4;6;['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap'];4.0;;0.27133136521506984
20;Big Sean;1;spotify:artist:0c173mlxpT3dSFRgMO8XPh;spotify:album:3QZ9gSv35M8vfQA127l3vn;284386;Dark Sky Paradise;spotify:track:4w7yrP4RAeeyhfG9nJqQvS;I Don't Fuck With You;34;0.823;0.733;1;-5.474;1;0.0628;0.0349;0.0;0.324;0.397;97.972;audio_features;4w7yrP4RAeeyhfG9nJqQvS;https://api.spotify.com/v1/tracks/4w7yrP4RAeeyhfG9nJqQvS;https://api.spotify.com/v1/audio-analysis/4w7yrP4RAeeyhfG9nJqQvS;284387;4;6;['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap'];4.0;;0.28353064117606863
21;A Boogie Wit da Hoodie;1;spotify:artist:31W5EY0aAly4Qieq6OFu6I;spotify:album:3HHp5I6Q6SEyU5bkvoCtnV;209269;The Bigger Artist;spotify:track:1f5cbQtDrykjarZVrShaDI;Drowning (feat. Kodak Black);35;0.839;0.81;5;-5.274;0;0.0568;0.501;0.0;0.117;0.814;129.014;audio_features;1f5cbQtDrykjarZVrShaDI;https://api.spotify.com/v1/tracks/1f5cbQtDrykjarZVrShaDI;https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI;209269;4;6;['melodic rap', 'rap', 'trap'];4.0;;0.29689302862263733
22;Travis Scott;1;spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY;spotify:album:42WVQWuf1teDysXiOupIZt;243836;Birds In The Trap Sing McKnight;spotify:track:6gBFPUFcJLzWGx4lenP6h2;goosebumps;36;0.841;0.728;7;-3.37;1;0.0484;0.0847;0.0;0.149;0.43;130.049;audio_features;6gBFPUFcJLzWGx4lenP6h2;https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2;https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2;243837;4;6;['hip hop', 'rap', 'slap house'];4.0;;0.460256573581356
23;mansionz;1;spotify:artist:2o8lOQRjzsSC8UdbNN88HN;spotify:album:5WS1g0cKtjfK6eDoSLdv7d;230878;Mansionz;spotify:track:2p4p9YGwmJIdf5IA9sSWhm;STFU;37;0.822;0.471;1;-7.303;0;0.193;0.186;0.0;0.215;0.512;135.07;audio_features;2p4p9YGwmJIdf5IA9sSWhm;https://api.spotify.com/v1/tracks/2p4p9YGwmJIdf5IA9sSWhm;https://api.spotify.com/v1/audio-analysis/2p4p9YGwmJIdf5IA9sSWhm;230878;4;6;['indie pop rap'];4.0;;0.18608012966026005
24;Russ;1;spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS;spotify:album:539g5giLlglgp01ho02526;252525;Exposed;spotify:track:1ec64Z9X5poSYPT4N1QNm6;Exposed;38;0.665;0.653;7;-3.349;1;0.289;0.196;0.0;0.0924;0.725;89.08;audio_features;1ec64Z9X5poSYPT4N1QNm6;https://api.spotify.com/v1/tracks/1ec64Z9X5poSYPT4N1QNm6;https://api.spotify.com/v1/audio-analysis/1ec64Z9X5poSYPT4N1QNm6;252526;4;6;['hawaiian hip hop', 'pop rap'];4.0;;0.46248750082240214
25;Migos;1;spotify:artist:6oMuImdp5ZcFhWP0ESe6mG;spotify:album:2AvupjUeMnSffKEV05x222;304041;Culture;spotify:track:6p8NuHm8uCGnn2Dtbtf7zE;Slippery (feat. Gucci Mane);39;0.92;0.675;1;-5.661;0;0.263;0.307;0.0;0.104;0.749;141.967;audio_features;6p8NuHm8uCGnn2Dtbtf7zE;https://api.spotify.com/v1/tracks/6p8NuHm8uCGnn2Dtbtf7zE;https://api.spotify.com/v1/audio-analysis/6p8NuHm8uCGnn2Dtbtf7zE;304041;4;6;['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap'];4.0;;0.2715813857588332
26;Kendrick Lamar;1;spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg;spotify:album:6PBZN8cbwkqm1ERj2BGXJ1;350120;good kid m.A.A.d city;spotify:track:439TlnnznSiBbQbgXiBqAd;m.A.A.d city;40;0.487;0.729;2;-6.815;1;0.271;0.0538;4.07e-06;0.44;0.217;91.048;audio_features;439TlnnznSiBbQbgXiBqAd;https://api.spotify.com/v1/tracks/439TlnnznSiBbQbgXiBqAd;https://api.spotify.com/v1/audio-analysis/439TlnnznSiBbQbgXiBqAd;350120;4;6;['conscious hip hop', 'hip hop', 'rap', 'west coast rap'];4.0;;0.20820924052201162
27;Aminé;1;spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ;spotify:album:3lajefIuUk4SfzqVBSJy8p;180000;Good For You;spotify:track:4Hj5yNHgu2dyrnzRQN7Gld;Yellow;41;0.869;0.526;0;-5.766;1;0.111;0.139;0.0;0.119;0.217;128.996;audio_features;4Hj5yNHgu2dyrnzRQN7Gld;https://api.spotify.com/v1/tracks/4Hj5yNHgu2dyrnzRQN7Gld;https://api.spotify.com/v1/audio-analysis/4Hj5yNHgu2dyrnzRQN7Gld;180000;4;6;['pop rap', 'portland hip hop', 'rap', 'underground hip hop'];4.0;;0.2650940621093076
28;Chance The Rapper;1;spotify:artist:1anyVhU62p31KFi8MEzkbf;spotify:album:71QyofYesSsRMwFOTafnhB;219683;Coloring Book;spotify:track:3eze1OsZ1rqeXkKStNfTmi;Juke Jam (feat. Justin Bieber & Towkio);42;0.505;0.397;5;-9.349;1;0.324;0.716;0.0;0.0853;0.558;95.063;audio_features;3eze1OsZ1rqeXkKStNfTmi;https://api.spotify.com/v1/tracks/3eze1OsZ1rqeXkKStNfTmi;https://api.spotify.com/v1/audio-analysis/3eze1OsZ1rqeXkKStNfTmi;219683;1;6;['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap'];4.0;;0.11617160780585677
29;Cardi B;1;spotify:artist:4kYSro6naA4h99UJvo89HB;spotify:album:1wpgafbHuQfSUmCWvahFlq;223962;Bodak Yellow;spotify:track:2771LMNxwf62FTAdpJMQfM;Bodak Yellow;43;0.929;0.723;11;-5.792;0;0.109;0.0672;0.0;0.346;0.458;125.022;audio_features;2771LMNxwf62FTAdpJMQfM;https://api.spotify.com/v1/tracks/2771LMNxwf62FTAdpJMQfM;https://api.spotify.com/v1/audio-analysis/2771LMNxwf62FTAdpJMQfM;223962;4;6;['pop', 'rap'];4.0;;0.2635117589863842
30;Drake;1;spotify:artist:3TVXtAsR1Inumwj472S9r4;spotify:album:0ptlfJfwGTy0Yvrk14JK1I;236973;If You're Reading This It's Too Late;spotify:track:1OHoBC4icbuNhpSxP400sv;Preach;44;0.605;0.51;11;-8.094;0;0.423;0.165;8.8e-05;0.104;0.389;65.255;audio_features;1OHoBC4icbuNhpSxP400sv;https://api.spotify.com/v1/tracks/1OHoBC4icbuNhpSxP400sv;https://api.spotify.com/v1/audio-analysis/1OHoBC4icbuNhpSxP400sv;236973;4;6;['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'];4.0;;0.15509578669287238
31;Juicy J;1;spotify:artist:5gCRApTajqwbnHHPbr2Fpi;spotify:album:1wJ0LO5PnMZDTrWR2C7qQ8;206566;Shell Shocked (feat. Kill The Noise & Madsonik);spotify:track:7zBQRGpYImAdIZc97FNj3V;"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""";45;0.596;0.815;6;-5.668;0;0.0755;0.0111;0.0;0.174;0.459;165.015;audio_features;7zBQRGpYImAdIZc97FNj3V;https://api.spotify.com/v1/tracks/7zBQRGpYImAdIZc97FNj3V;https://api.spotify.com/v1/audio-analysis/7zBQRGpYImAdIZc97FNj3V;206567;4;6;['crunk', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'];4.0;;0.27114400086883106
32;Macklemore;1;spotify:artist:3JhNCzhSMTxs9WLGJJxWOY;spotify:album:72qA6s4fjF8Y2VX1UDMfp2;261614;GEMINI;spotify:track:7bsnTsbiwOymZWjPF9v6Di;Marmalade (feat. Lil Yachty);46;0.922;0.583;5;-4.982;1;0.0753;0.0098;0.0;0.0962;0.494;136.043;audio_features;7bsnTsbiwOymZWjPF9v6Di;https://api.spotify.com/v1/tracks/7bsnTsbiwOymZWjPF9v6Di;https://api.spotify.com/v1/audio-analysis/7bsnTsbiwOymZWjPF9v6Di;261615;4;6;['pop rap', 'seattle hip hop'];4.0;;0.31754114028918384
33;Post Malone;1;spotify:artist:246dkjvS1zLTtiykXe5h60;spotify:album:5s0rmjP8XOPhP6HhqOhuyC;179613;Stoney;spotify:track:5yuShbu70mtHXY0yLzCQLQ;Go Flex;47;0.665;0.498;5;-8.185;1;0.0832;0.228;0.0;0.0757;0.127;81.967;audio_features;5yuShbu70mtHXY0yLzCQLQ;https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ;https://api.spotify.com/v1/audio-analysis/5yuShbu70mtHXY0yLzCQLQ;179613;4;6;['dfw rap', 'melodic rap', 'pop', 'rap'];4.0;;0.15187979420318126
34;Russ;1;spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS;spotify:album:0lUL92det7mZ4DaHYmiUEC;167333;There's Really A Wolf;spotify:track:5mB1bWU8VueYVxuvcLPn2B;Do It Myself;48;0.831;0.558;1;-3.551;1;0.242;0.018;0.0;0.094;0.338;141.974;audio_features;5mB1bWU8VueYVxuvcLPn2B;https://api.spotify.com/v1/tracks/5mB1bWU8VueYVxuvcLPn2B;https://api.spotify.com/v1/audio-analysis/5mB1bWU8VueYVxuvcLPn2B;167333;4;6;['hawaiian hip hop', 'pop rap'];4.0;;0.44146878370526343
35;Rae Sremmurd;1;spotify:artist:7iZtZyCzp3LItcw1wtPI3D;spotify:album:6eDx949ONWDCN0O22wFZf7;212946;SremmLife;spotify:track:1Ser4X0TKttOvo8bgdytTP;Come Get Her;49;0.689;0.564;2;-6.226;1;0.136;0.187;0.0;0.0721;0.123;185.023;audio_features;1Ser4X0TKttOvo8bgdytTP;https://api.spotify.com/v1/tracks/1Ser4X0TKttOvo8bgdytTP;https://api.spotify.com/v1/audio-analysis/1Ser4X0TKttOvo8bgdytTP;212947;4;6;['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap'];4.0;;0.2384514677452951
36;Lil Wayne;1;spotify:artist:55Aa2cqylxrFIXC767Z865;spotify:album:2v3xdUz73rd6Nness5SSIh;229226;Rebirth;spotify:track:3e21cX0CVwzkQXiHz7WUQZ;Drop The World;50;0.663;0.91;1;-1.629;1;0.317;0.0719;0.0;0.244;0.342;144.993;audio_features;3e21cX0CVwzkQXiHz7WUQZ;https://api.spotify.com/v1/tracks/3e21cX0CVwzkQXiHz7WUQZ;https://api.spotify.com/v1/audio-analysis/3e21cX0CVwzkQXiHz7WUQZ;229227;4;6;['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap'];4.0;;0.6872266615842488
37;Fort Minor;1;spotify:artist:7dWYWUbO68rXJOcyA7SpJk;spotify:album:5v4Vx9loqMQCS3J7OmP9pa;230493;The Rising Tied;spotify:track:6ndmKwWqMozN2tcZqzCX4K;Remember The Name (feat. Styles Of Beyond);51;0.688;0.835;8;-4.162;1;0.0911;0.0583;2.87e-06;0.0795;0.88;84.858;audio_features;6ndmKwWqMozN2tcZqzCX4K;https://api.spotify.com/v1/tracks/6ndmKwWqMozN2tcZqzCX4K;https://api.spotify.com/v1/audio-analysis/6ndmKwWqMozN2tcZqzCX4K;230493;4;6;['rap rock'];4.0;;0.3835305824568592
38;J. Cole;1;spotify:artist:6l3HvQ5sa6mXTsMTB19rO5;spotify:album:3CCnGldVQ90c26aFATC1PW;264746;4 Your Eyez Only;spotify:track:6I6NX6tjGsxFAsIfGzY9lJ;Deja Vu;52;0.657;0.421;9;-11.378;1;0.412;0.352;0.000218;0.187;0.181;174.063;audio_features;6I6NX6tjGsxFAsIfGzY9lJ;https://api.spotify.com/v1/tracks/6I6NX6tjGsxFAsIfGzY9lJ;https://api.spotify.com/v1/audio-analysis/6I6NX6tjGsxFAsIfGzY9lJ;264747;4;6;['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap'];4.0;;0.07281150367067411
39;Quinn XCII;1;spotify:artist:3ApUX1o6oSz321MMECyIYd;spotify:album:7j7cqgeWmYH9PbKe3S5oJj;206533;The Story of Us;spotify:track:51LIqkda3pTeECZUhMnool;Straightjacket;53;0.838;0.546;5;-6.811;0;0.295;0.153;0.0;0.0656;0.745;137.027;audio_features;51LIqkda3pTeECZUhMnool;https://api.spotify.com/v1/tracks/51LIqkda3pTeECZUhMnool;https://api.spotify.com/v1/audio-analysis/51LIqkda3pTeECZUhMnool;206533;4;6;['indie pop rap'];4.0;;0.20840109665884488
40;Macklemore & Ryan Lewis;1;spotify:artist:5BcAKTbp20cv7tC5VqPFoC;spotify:album:0CoiTAUBiO70lic9p9Lboq;220319;The Heist [Deluxe Edition];spotify:track:3TKt9EoDMmKvNYpk1e6GkI;White Walls (feat. ScHoolboy Q, Hollis);54;0.767;0.782;7;-5.545;1;0.14;0.0541;0.0;0.338;0.827;116.491;audio_features;3TKt9EoDMmKvNYpk1e6GkI;https://api.spotify.com/v1/tracks/3TKt9EoDMmKvNYpk1e6GkI;https://api.spotify.com/v1/audio-analysis/3TKt9EoDMmKvNYpk1e6GkI;220319;4;6;['pop rap', 'seattle hip hop'];3.0;;0.2789330656339983
